udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w
4349,L51528,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,7.900000000000034,7054.226392150131
4528,M19387,M,302.4,310.5,1372,45.7,144,1,0,1,0,0,0,8.100000000000023,6565.970533904717
6879,H36292,H,300.9,311.2,1518,35.0,90,0,0,0,0,0,0,10.300000000000011,5563.760589507524
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0,9.399999999999977,5583.992446196642
9156,L56335,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,11.0,8054.62468478375
7692,M22551,M,300.5,311.5,1370,56.1,7,0,0,0,0,0,0,11.0,8048.4462192316905
938,L48117,L,295.6,306.2,1263,61.8,27,0,0,0,0,0,0,10.599999999999966,8173.732934256851
1373,M16232,M,298.8,310.3,1573,41.8,91,0,0,0,0,0,0,11.5,6885.470506774797
6540,L53719,L,301.4,310.7,1436,54.1,90,0,0,0,0,0,0,9.300000000000011,8135.42644783408
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0,11.200000000000045,6600.925988163659
3218,L50397,L,300.6,309.5,2025,21.4,64,0,0,0,0,0,0,8.899999999999977,4538.030588110456
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,10.0,7385.06751449967
613,L47792,L,298.1,309.9,1563,32.8,51,0,0,0,0,0,0,11.799999999999955,5368.604853866525
5812,L52991,L,301.3,311.1,1454,40.3,191,0,0,0,0,0,0,9.800000000000011,6136.1797149426075
8625,H38038,H,297.5,308.4,1490,39.7,34,0,0,0,0,0,0,10.899999999999977,6194.487674593235
806,M15665,M,297.0,307.9,1412,47.4,112,0,0,0,0,0,0,10.899999999999977,7008.767546452686
3384,H32797,H,301.4,310.6,1674,33.6,49,0,0,0,0,0,0,9.200000000000045,5890.109234362431
5311,L52490,L,303.8,313.0,1427,43.0,0,0,0,0,0,0,0,9.199999999999989,6425.708893897444
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,11.600000000000023,7248.198794558275
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,9.699999999999989,4570.745039609838
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,6722.54751175963
4593,L51772,L,302.9,311.1,1555,33.9,96,0,0,0,0,0,0,8.200000000000045,5520.249531255305
5116,M19975,M,304.2,313.7,2113,18.4,139,0,0,0,0,0,0,9.5,4071.4203032482756
3904,H33317,H,302.2,311.1,1476,39.6,96,0,0,0,0,0,0,8.900000000000034,6120.827798842066
9699,L56878,L,298.8,309.8,1663,28.2,67,0,0,0,0,0,0,11.0,4911.0004679446365
7595,L54774,L,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,10.699999999999989,6172.548885895666
907,M15766,M,295.6,306.1,1462,49.2,158,0,0,0,0,0,0,10.5,7532.533873659177
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,9.699999999999989,6788.939836505495
6679,M21538,M,301.5,310.7,1336,65.6,0,1,0,0,1,0,0,9.199999999999989,9177.806890295175
4001,L51180,L,302.1,311.2,1422,50.3,146,0,0,0,0,0,0,9.099999999999966,7490.248036541856
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,9.599999999999966,3944.897895112703
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,10.5,4425.6662908670605
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,11.200000000000045,7162.161043751962
3108,M17967,M,299.8,309.1,1456,39.4,209,0,0,0,0,0,0,9.300000000000011,6007.3953600964505
3323,L50502,L,301.5,310.5,1351,52.9,116,0,0,0,0,0,0,9.0,7484.100986916332
8594,M23453,M,297.4,308.0,1601,34.6,181,0,0,0,0,0,0,10.600000000000023,5800.908946951506
1809,L48988,L,298.1,307.7,2567,12.8,125,1,0,0,1,0,0,9.599999999999966,3440.8398258197326
9704,L56883,L,298.9,310.0,1422,43.6,78,0,0,0,0,0,0,11.100000000000023,6492.54104161481
8377,L55556,L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,11.0,6887.020359150568
8331,L55510,L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0,10.899999999999977,6146.52602674843
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000045,6155.63664544384
1372,M16231,M,298.7,310.3,1495,38.7,88,0,0,0,0,0,0,11.600000000000023,6058.718512080595
7246,L54425,L,300.0,310.1,1477,34.6,195,0,0,0,0,0,0,10.100000000000023,5351.619309586116
1747,L48926,L,298.4,308.0,1526,41.1,162,0,0,0,0,0,0,9.600000000000023,6567.876433447895
8649,M23508,M,297.4,308.4,1478,46.2,95,0,0,0,0,0,0,11.0,7150.6418706888
5876,M20735,M,301.5,311.0,1577,39.7,118,0,0,0,0,0,0,9.5,6556.179236801028
2982,H32395,H,300.4,309.4,1530,40.4,112,0,0,0,0,0,0,9.0,6472.937503456409
4176,L51355,L,302.3,310.7,1612,33.4,139,0,0,0,0,0,0,8.399999999999977,5638.195391446578
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,9.900000000000034,6295.437518528586
4287,M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0,8.199999999999989,7193.053371512262
6697,L53876,L,301.7,310.9,1636,31.3,42,0,0,0,0,0,0,9.199999999999989,5362.363556461394
694,L47873,L,297.7,309.1,1477,38.3,60,0,0,0,0,0,0,11.400000000000034,5923.902299339545
2201,L49380,L,299.8,309.1,1546,35.6,93,0,0,0,0,0,0,9.300000000000011,5763.523994373786
3754,L50933,L,302.2,311.0,1463,46.8,150,0,0,0,0,0,0,8.800000000000011,7169.994081434914
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,10.799999999999955,4681.7898679387245
3901,M18760,M,302.1,311.1,1450,51.6,86,0,0,0,0,0,0,9.0,7835.132078052945
2304,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0,9.300000000000011,7712.232973444512
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,6516.856968753595
6634,M21493,M,301.5,310.5,1737,29.3,114,0,0,0,0,0,0,9.0,5329.617689035476
9839,L57018,L,298.4,309.2,1425,45.5,11,0,0,0,0,0,0,10.800000000000011,6789.767122570939
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,9.5,7793.998158241941
2597,L49776,L,299.0,308.7,1426,38.6,16,0,0,0,0,0,0,9.699999999999989,5764.1523129045045
1100,M15959,M,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,10.599999999999966,6767.074351636509
3541,L50720,L,301.9,310.9,1574,31.4,27,0,0,0,0,0,0,9.0,5175.627289132016
5962,L53141,L,300.3,310.7,1539,32.3,123,0,0,0,0,0,0,10.399999999999977,5205.587611071752
9599,L56778,L,299.0,310.2,1490,41.1,54,0,0,0,0,0,0,11.199999999999989,6412.933083772845
4132,L51311,L,301.9,310.3,1485,46.3,24,0,0,0,0,0,0,8.400000000000034,7200.059123129768
5893,L53072,L,301.4,311.1,1472,44.5,159,0,0,0,0,0,0,9.700000000000045,6859.562839358193
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,9.900000000000034,6629.514481311326
8324,H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,10.800000000000011,6147.175289230172
7030,L54209,L,300.6,310.6,1454,39.7,67,0,0,0,0,0,0,10.0,6044.822200576217
8335,M23194,M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,10.899999999999977,7226.783604636304
4458,M19317,M,302.5,310.3,1710,27.3,186,0,0,0,0,0,0,7.800000000000011,4888.6323282510775
1098,H30511,H,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,10.600000000000023,7065.975948674554
3812,M18671,M,302.1,310.7,1608,30.3,81,0,0,0,0,0,0,8.599999999999966,5102.1977968421115
3885,H33298,H,302.5,311.5,1626,36.0,44,0,0,0,0,0,0,9.0,6129.8755856844045
1446,L48625,L,299.0,310.1,1618,29.2,62,0,0,0,0,0,0,11.100000000000023,4947.547662481397
4185,L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0,8.400000000000034,7431.83535713611
7196,M22055,M,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,10.0,7449.752907237084
828,L48007,L,296.5,307.3,1501,42.1,162,0,0,0,0,0,0,10.800000000000011,6617.461237497053
9932,L57111,L,298.3,308.3,1432,46.9,65,0,0,0,0,0,0,10.0,7033.062529640445
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,11.100000000000023,6937.882744212187
3866,H33279,H,302.6,311.5,1629,34.4,228,1,1,0,0,0,0,8.899999999999977,5868.243749493446
190,M15049,M,298.3,308.4,1539,43.4,69,0,0,0,0,0,0,10.099999999999966,6994.504715805388
3089,M17948,M,300.0,309.1,1624,30.8,155,0,0,0,0,0,0,9.100000000000023,5237.998375281286
2587,L49766,L,299.0,308.7,1537,42.8,202,0,0,0,0,0,0,9.699999999999989,6888.8424828896505
2484,M17343,M,298.9,308.7,1402,49.8,167,0,0,0,0,0,0,9.800000000000011,7311.491414552597
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,6869.197056829202
8568,L55747,L,298.0,308.7,1511,45.8,114,0,0,0,0,0,0,10.699999999999989,7247.00498934991
896,M15755,M,295.6,306.2,1435,51.6,126,0,0,0,0,0,0,10.599999999999966,7754.078987590328
6621,M21480,M,301.6,310.7,1791,23.8,81,0,0,0,0,0,0,9.099999999999966,4463.763337779594
8030,M22889,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0,11.299999999999955,6021.773382474378
5054,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0,9.099999999999966,5438.117827314955
4080,L51259,L,302.0,310.5,1978,22.0,106,0,0,0,0,0,0,8.5,4556.984863787114
1290,M16149,M,298.6,309.7,1635,32.2,110,0,0,0,0,0,0,11.099999999999966,5513.180947784728
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,5349.901905602154
4713,L51892,L,303.4,311.8,1564,35.9,171,0,0,0,0,0,0,8.400000000000034,5879.76292255661
9664,L56843,L,299.1,310.1,1435,48.8,229,1,0,0,0,1,0,11.0,7333.315011519535
3215,H32628,H,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,8.900000000000034,7484.865441128706
6525,L53704,L,301.1,310.4,1874,24.8,47,0,0,0,0,0,0,9.299999999999955,4866.8715631372115
1632,L48811,L,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,10.0,5882.48563618972
3083,M17942,M,300.0,309.3,1407,43.9,138,0,0,0,0,0,0,9.300000000000011,6468.25653040256
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,9.5,7414.158662471912
4565,L51744,L,302.8,310.8,1516,39.5,23,0,0,0,0,0,0,8.0,6270.828376075466
2256,L49435,L,299.1,308.3,1559,33.7,30,0,0,0,0,0,0,9.199999999999989,5501.797910403221
9633,M24492,M,299.0,310.0,1337,57.4,146,0,0,0,0,0,0,11.0,8036.591942952145
7711,M22570,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,10.899999999999977,7554.5878540873755
4877,M19736,M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0,8.699999999999989,6031.439015871924
5389,M20248,M,302.8,312.3,1432,49.0,218,0,0,0,0,0,0,9.5,7347.975777236286
4399,M19258,M,302.3,310.1,1563,37.8,31,0,0,0,0,0,0,7.800000000000011,6186.989740126666
3770,M18629,M,302.2,311.0,1436,47.0,187,0,0,0,0,0,0,8.800000000000011,7067.745712536077
1531,L48710,L,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,10.899999999999977,6349.0016732722925
9010,L56189,L,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,10.599999999999966,5688.12577068763
4501,L51680,L,302.6,310.4,1638,36.2,84,0,0,0,0,0,0,7.7999999999999545,6209.420711673299
4024,L51203,L,302.1,311.0,1364,50.0,205,0,0,0,0,0,0,8.899999999999977,7141.887299160796
6870,L54049,L,301.0,311.2,1412,42.1,64,0,0,0,0,0,0,10.199999999999989,6225.086787039199
8978,M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,10.600000000000023,5083.850895745147
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,10.699999999999989,5720.88211008906
1226,H30639,H,297.1,308.3,1492,41.5,141,0,0,0,0,0,0,11.199999999999989,6484.037797499093
3951,L51130,L,302.3,311.4,1570,37.2,15,0,0,0,0,0,0,9.099999999999966,6116.052578008611
9718,L56897,L,298.9,309.9,1500,44.2,115,0,0,0,0,0,0,11.0,6942.919764433444
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,10.899999999999977,4302.568218723902
1412,L48591,L,298.9,310.1,1944,23.4,192,0,0,0,0,0,0,11.200000000000045,4763.659772491275
7662,L54841,L,300.5,311.6,1575,32.5,168,0,0,0,0,0,0,11.100000000000023,5360.342465187585
4118,L51297,L,301.9,310.5,1340,55.7,204,1,0,0,0,1,0,8.600000000000023,7816.073082621167
9815,H39228,H,298.3,309.1,1430,40.9,162,0,0,0,0,0,0,10.800000000000011,6124.744317683541
4886,H34299,H,303.8,312.5,1748,25.1,175,0,0,0,0,0,0,8.699999999999989,4594.558311924049
1865,L49044,L,297.9,307.7,1546,37.6,72,0,0,0,0,0,0,9.800000000000011,6087.317477203774
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,9.800000000000011,5564.975338666913
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0,9.699999999999989,5602.716338412037
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,9.900000000000034,6028.087983708095
5455,L52634,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,9.5,6150.421601638882
5194,H34607,H,304.0,313.1,1408,39.8,132,0,0,0,0,0,0,9.100000000000023,5868.327525297541
5870,L53049,L,301.5,311.1,2076,18.7,103,0,0,0,0,0,0,9.600000000000023,4065.3465574513357
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,4858.944277674654
8908,M23767,M,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,11.400000000000034,6425.059631415702
4966,M19825,M,303.8,312.7,1364,49.3,167,0,0,0,0,0,0,8.899999999999977,7041.900876972544
713,L47892,L,297.5,308.7,1453,37.6,112,0,0,0,0,0,0,11.199999999999989,5721.133437501348
4938,L52117,L,303.4,312.3,1540,38.7,96,0,0,0,0,0,0,8.900000000000034,6241.087965621484
1016,L48195,L,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,11.0,6191.199474282476
3002,L50181,L,300.5,309.8,1445,43.9,164,0,0,0,0,0,0,9.300000000000011,6642.950025893177
8692,L55871,L,297.1,308.5,1555,36.2,0,0,0,0,0,0,0,11.399999999999977,5894.7797354407685
588,H30001,H,297.6,309.5,1623,33.1,224,0,0,0,0,0,0,11.899999999999977,5625.681380709778
2988,M17847,M,300.6,309.8,1659,28.9,127,0,0,0,0,0,0,9.199999999999989,5020.799131187599
1121,H30534,H,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,11.099999999999966,5369.400724005434
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,10.099999999999966,7363.516188896045
2291,M17150,M,299.5,308.7,1321,51.9,114,0,0,0,0,0,0,9.199999999999989,7179.575939028362
4714,L51893,L,303.5,311.8,1451,45.2,173,0,0,0,0,0,0,8.300000000000011,6868.06608347391
4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,8.199999999999989,5985.257603864154
1492,M16351,M,298.1,308.9,1353,46.2,173,0,0,0,0,0,0,10.799999999999955,6545.885284872765
1697,L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,9.700000000000045,6330.309196983433
3409,M18268,M,301.2,310.4,1382,41.6,117,0,0,0,0,0,0,9.199999999999989,6020.464385535383
5840,M20699,M,301.4,311.2,1541,36.3,28,0,0,0,0,0,0,9.800000000000011,5857.845077810063
3918,L51097,L,302.6,311.7,1542,34.1,137,0,0,0,0,0,0,9.099999999999966,5506.395107652975
4263,L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0,8.399999999999977,4337.565560884891
6049,M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,10.100000000000023,6322.224831888196
5214,M20073,M,303.7,312.6,1429,43.3,189,0,0,0,0,0,0,8.900000000000034,6479.608151857532
9091,M23950,M,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,10.699999999999989,5305.416953627323
5616,M20475,M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,9.199999999999989,9385.413804819898
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,9.899999999999977,6039.1149739221955
6823,M21682,M,300.9,310.6,1709,29.2,158,0,0,0,0,0,0,9.700000000000045,5225.808995785357
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,9.199999999999989,7613.963955240223
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0,11.399999999999977,6573.311388738604
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,11.5,6806.239540051262
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,5396.491724654891
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,6596.841917713991
8796,L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,11.099999999999966,6019.773235151593
9683,L56862,L,299.1,310.0,1394,46.6,27,0,0,0,0,0,0,10.899999999999977,6802.637180475147
2070,H31483,H,299.7,309.6,1553,41.0,179,0,0,0,0,0,0,9.900000000000034,6667.8209677340965
6274,L53453,L,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,9.600000000000023,5178.171979181423
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,10.900000000000034,5839.435344860029
6840,L54019,L,301.2,311.2,1558,34.1,204,0,0,0,0,0,0,10.0,5563.530206046261
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,9.5,5688.6703134142535
2539,L49718,L,299.1,308.8,1429,50.1,84,0,0,0,0,0,0,9.699999999999989,7497.190956306291
7676,L54855,L,300.5,311.6,1447,45.4,204,0,0,0,0,0,0,11.100000000000023,6879.438648879905
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0,8.699999999999989,7280.829470253561
3544,L50723,L,301.8,310.9,1449,36.5,33,0,0,0,0,0,0,9.099999999999966,5538.470768646126
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0,9.199999999999989,7537.288150541607
7394,M22253,M,299.7,310.5,1594,35.4,134,0,0,0,0,0,0,10.800000000000011,5909.084453990114
6590,M21449,M,301.6,310.6,1553,38.9,0,0,0,0,0,0,0,9.0,6326.29843036235
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,9.699999999999989,5149.070359233671
8530,M23389,M,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,10.899999999999977,7554.7763496465905
3389,M18248,M,301.7,310.9,1435,48.0,66,0,0,0,0,0,0,9.199999999999989,7213.096732642165
4529,L51708,L,302.5,310.5,1507,39.5,147,0,0,0,0,0,0,8.0,6233.6005031304285
7208,M22067,M,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,9.900000000000034,5547.633747219096
8469,H37882,H,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,11.099999999999966,5990.315568036435
7210,L54389,L,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,9.899999999999977,5816.21897515
1336,L48515,L,299.0,310.4,1371,53.8,228,1,0,0,0,1,0,11.399999999999977,7724.108193675081
5290,M20149,M,303.9,313.3,1507,34.3,161,0,0,0,0,0,0,9.400000000000034,5412.974614110726
4857,M19716,M,303.6,312.3,1698,31.3,100,0,0,0,0,0,0,8.699999999999989,5565.582713246606
5889,M20748,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,9.600000000000023,6091.569099261634
8736,L55915,L,297.3,308.6,1358,47.6,110,0,0,0,0,0,0,11.300000000000011,6769.168746738904
8121,L55300,L,300.2,311.6,1767,26.4,20,0,0,0,0,0,0,11.400000000000034,4885.050912625985
9170,L56349,L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,11.100000000000023,4864.442064818435
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,11.700000000000045,5939.495070876864
9751,L56930,L,298.7,310.0,1555,32.6,197,0,0,0,0,0,0,11.300000000000011,5308.558546280913
9748,L56927,L,298.8,310.1,1481,47.4,187,0,0,0,0,0,0,11.300000000000011,7351.263977547044
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,4903.334981869877
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,9.899999999999977,6196.3726301853885
9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,11.100000000000023,7087.433026498573
5469,L52648,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,9.5,5523.296876129287
9896,L57075,L,298.8,309.4,1387,54.1,171,0,0,0,0,0,0,10.599999999999966,7857.824848987374
8221,M23080,M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0,11.400000000000034,5717.19597470885
5538,L52717,L,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,9.400000000000034,5177.344693115979
4733,L51912,L,303.3,311.7,1539,38.5,221,0,0,0,0,0,0,8.399999999999977,6204.802570472521
7366,L54545,L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,10.5,4394.334140135259
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,9.900000000000034,5468.025789377131
3509,L50688,L,301.7,310.9,1608,33.0,160,0,0,0,0,0,0,9.199999999999989,5556.849085669626
9768,L56947,L,298.6,309.6,1563,35.0,21,0,0,0,0,0,0,11.0,5728.694203820988
1821,L49000,L,298.1,307.5,1493,43.7,153,0,0,0,0,0,0,9.399999999999977,6832.346175002595
2462,M17321,M,298.9,308.6,1517,39.8,114,0,0,0,0,0,0,9.700000000000045,6322.62276695765
8961,L56140,L,297.3,307.9,1797,24.7,75,0,0,0,0,0,0,10.599999999999966,4648.080578765706
602,L47781,L,297.9,309.7,2194,16.8,27,0,0,0,0,0,0,11.800000000000011,3859.8863979065636
6495,L53674,L,300.6,309.7,1617,33.2,185,0,0,0,0,0,0,9.099999999999966,5621.817221745863
6904,M21763,M,301.0,311.6,1609,35.8,156,0,0,0,0,0,0,10.600000000000023,6032.0882783536645
7014,M21873,M,300.4,310.4,1544,36.3,21,0,0,0,0,0,0,10.0,5869.249059142595
9916,M24775,M,298.5,308.7,1662,28.3,15,0,0,0,0,0,0,10.199999999999989,4925.451794151149
6468,L53647,L,300.4,309.7,1692,27.4,115,0,0,0,0,0,0,9.300000000000011,4854.891623151522
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,9.299999999999955,5284.127427411497
716,L47895,L,297.4,308.6,1324,59.1,118,0,0,0,0,0,0,11.200000000000045,8194.153286505185
3712,L50891,L,302.2,311.5,1543,38.5,37,0,0,0,0,0,0,9.300000000000011,6220.929412760948
4778,M19637,M,303.5,312.2,1818,23.6,109,0,0,0,0,0,0,8.699999999999989,4492.98014945798
7935,M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0,11.099999999999966,4803.945462285808
3363,L50542,L,301.4,310.6,1445,43.9,210,0,0,0,0,0,0,9.200000000000045,6642.950025893177
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,9.599999999999966,5727.75172602491
8716,L55895,L,297.1,308.6,1442,37.1,59,0,0,0,0,0,0,11.5,5602.318403342582
1333,L48512,L,299.0,310.3,1868,24.0,221,0,0,0,0,0,0,11.300000000000011,4694.796061524587
5305,L52484,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0,9.200000000000045,7356.824596543896
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,9.700000000000045,8330.163304454602
6866,L54045,L,301.1,311.4,1531,38.7,55,0,0,0,0,0,0,10.299999999999955,6204.6140749133065
5318,L52497,L,303.6,312.7,1637,32.9,19,0,0,0,0,0,0,9.099999999999966,5639.923267406051
3175,L50354,L,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,9.300000000000011,5797.285643424366
7252,M22111,M,300.2,310.3,1448,40.1,209,0,0,0,0,0,0,10.100000000000023,6080.531637072021
7381,L54560,L,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,10.599999999999966,4526.6580227044615
5117,L52296,L,304.2,313.8,1401,53.9,142,0,0,0,0,0,0,9.600000000000023,7907.797116130475
9027,M23886,M,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,10.899999999999977,4958.3233252832115
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,9.300000000000011,9004.432863719067
9694,L56873,L,298.9,310.0,1693,28.8,56,0,0,0,0,0,0,11.100000000000023,5105.967708026419
1463,L48642,L,298.9,310.2,1706,27.6,103,0,0,0,0,0,0,11.300000000000011,4930.792501662252
212,L47391,L,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,10.199999999999989,5591.249525226434
6308,L53487,L,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,9.300000000000011,5841.9486189829
3441,L50620,L,301.3,310.3,1460,41.5,197,0,0,0,0,0,0,9.0,6344.969962700186
1254,L48433,L,297.5,308.8,1309,57.3,0,0,0,0,0,0,0,11.300000000000011,7854.578536578664
6898,L54077,L,301.0,311.6,1352,63.5,143,0,0,0,0,0,0,10.600000000000023,8990.400416533032
3803,M18662,M,302.2,310.9,1488,44.2,57,0,0,0,0,0,0,8.699999999999989,6887.376406317976
4017,L51196,L,302.1,310.9,1658,30.3,186,0,0,0,0,0,0,8.799999999999955,5260.848225848396
8433,L55612,L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,11.199999999999989,6422.075118394791
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,11.399999999999977,7543.592279799811
6400,M21259,M,300.1,309.6,1501,38.0,157,0,0,0,0,0,0,9.5,5973.005392515155
2979,H32392,H,300.5,309.4,1642,36.2,103,0,0,0,0,0,0,8.899999999999977,6224.584132214624
881,M15740,M,295.8,306.3,1235,76.2,89,1,0,0,1,0,0,10.5,9854.861995045823
3939,L51118,L,302.5,311.5,1603,32.4,194,0,0,0,0,0,0,9.0,5438.850865600793
918,L48097,L,295.3,305.7,1475,51.0,187,0,0,0,0,0,0,10.399999999999977,7877.543578876406
6744,L53923,L,301.7,311.2,1418,38.0,166,0,0,0,0,0,0,9.5,5642.719284867748
545,M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,11.899999999999977,5100.333785200982
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,9.800000000000011,6574.725105432719
3351,L50530,L,301.4,310.8,1285,62.6,183,1,0,0,0,1,0,9.400000000000034,8423.761821580552
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,9.400000000000034,7329.649820090346
7668,L54847,L,300.6,311.7,1528,43.9,185,0,0,0,0,0,0,11.099999999999966,7024.5173976226815
649,H30062,H,297.7,309.3,1400,48.9,147,0,0,0,0,0,0,11.600000000000023,7169.114435491906
892,L48071,L,295.7,306.1,1408,47.9,117,0,0,0,0,0,0,10.400000000000034,7062.6353884862365
